,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,status,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
931,CA,40.020102,-105.25051200000001,94114,c:5800,San Francisco,,Sidecar.me,closed,0,5/1/2010,6/1/2013,1/1/2010,2/28/2011,-0.3288,0.8301,-0.2466,0.8301,4,2,5100000,3,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:5800,0,1,1,0,0,0,2.0,1
932,TX,30.269004,-97.74039499999999,78701,c:5801,Austin,,OtherInbox,acquired,1,1/1/2008,,1/1/2008,9/20/2010,0.0,2.7205,1.0027,5.9479,4,4,3800000,4,TX,0,0,0,1,0,messaging,0,0,0,0,0,0,0,0,0,1,c:5801,0,1,1,0,0,0,4.75,1
933,CA,37.573045,-122.2823,94404,c:58018,Foster City,Foster City CA 94404,Encentuate,acquired,1,1/1/2001,,3/22/2005,3/22/2005,4.2219,4.2219,3.0,3.0,6,1,16000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:58018,0,0,0,1,0,0,3.0,1
934,WA,39.78373,-100.445882,98104,c:58133,Seattle,Seattle WA 98104,Hubspan,acquired,1,1/1/2000,,10/14/2005,10/14/2005,5.789,5.789,,,1,1,13000000,0,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:58133,0,0,0,0,0,1,4.0,1
935,CA,37.662431,-121.874679,94588,c:58237,Pleasanton,Pleasanton CA 94588,Arroyo Video Solutions,acquired,1,1/1/2002,,3/2/2005,3/2/2005,3.1671,3.1671,,,4,1,12000000,0,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:58237,0,0,0,0,1,0,5.0,1
936,NY,40.7908157,-73.9722939,10013,c:58420,New York,,Tutorspree,closed,0,9/1/2010,9/8/2013,12/20/2011,2/18/2013,1.3014,2.4685,0.0,2.4685,3,2,1800000,2,NY,0,1,0,0,0,education,0,0,0,0,0,0,0,0,0,1,c:58420,1,1,0,0,0,0,5.0,1
937,CA,37.7824533,-122.38794890000001,94107,c:58512,San Francisco,,Yobongo,acquired,1,1/1/2010,,3/23/2011,3/23/2011,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:58512,0,1,0,0,0,0,10.0,1
938,NY,40.73901,-73.997259,10011,c:58550,New York,New York NY 10011,Savored,acquired,1,1/1/2010,,1/1/2010,1/10/2011,0.0,1.0247,2.0055,2.7315,12,2,3750000,2,NY,0,1,0,0,0,hospitality,0,0,0,0,0,0,0,0,0,1,c:58550,0,1,1,0,0,0,4.0,1
939,OR,45.520247,-122.674195,97214,c:58552,Portland,Portland OR 97214,Geoloqi,acquired,1,4/20/2010,,7/14/2011,7/14/2011,1.2329,1.2329,2.3945,2.5452,10,1,350000,2,OR,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:58552,0,1,0,0,0,0,4.0,0
940,WA,47.603832000000004,-122.33006200000001,98102,c:58560,Seattle,Seattle WA 98102,Klir Technologies,closed,0,1/1/2000,1/1/2007,6/3/2005,6/3/2005,5.4247,5.4247,,,0,1,8700000,0,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:58560,0,0,1,0,0,0,2.0,1
941,OH,39.96226,-83.00070600000001,43207,c:58696,Columbus,Columbus OH 43207,Dormzy,closed,0,5/1/2010,3/1/2013,5/1/2010,5/1/2010,0.0,0.0,0.0,0.0,2,1,250000,1,OH,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:58696,0,1,0,0,0,0,1.0,0
942,NY,40.730646,-73.986614,10018,c:58699,New York City,New York City NY 10018,Hashable,closed,0,1/1/2010,7/25/2012,11/22/2010,11/22/2010,0.8904,0.8904,1.3288,2.526,15,1,4000000,2,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:58699,0,0,1,0,0,0,3.0,1
943,CA,37.779281,-122.41923600000001,94105,c:58944,San Francisco,San Francisco CA 94105,MoPub,acquired,1,9/9/2010,,9/1/2010,9/20/2012,-0.0219,2.0329,2.3151,3.1644,11,4,18500000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:58944,0,1,1,1,0,0,2.25,1
944,WA,47.614422,-122.19233700000001,98004,c:58998,Bellevue,Bellevue WA 98004,MessageGate,closed,0,1/1/2001,7/16/2012,4/18/2005,4/18/2005,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:58998,1,0,0,0,0,0,5.0,1
945,TX,30.271129,-97.74369899999999,78705-1124,c:59018,Austin,Austin TX 78705-1124,Sychron Advanced Technologies,closed,0,1/1/1998,1/1/2012,1/27/2005,1/27/2005,7.0767,7.0767,,,0,1,5000000,0,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:59018,0,0,0,1,0,0,1.0,1
946,CA,32.833501,-117.26162,92037,c:59054,La Jolla,La Jolla CA 92037,Nettle,closed,0,10/4/2010,1/1/2012,8/11/2011,8/11/2011,0.8521,0.8521,0.0,2.9425,3,1,500000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:59054,0,1,0,0,0,0,3.0,1
947,WA,39.78373,-100.445882,98104,c:59187,Seattle,Seattle WA 98104,Appature,acquired,1,1/1/2007,,12/7/2009,7/13/2012,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,WA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:59187,0,0,1,0,0,0,3.0,1
948,CA,37.779281,-122.41923600000001,94110,c:59254,San Francisco,San Francisco CA 94110,Typekit,acquired,1,1/1/2008,,6/24/2009,10/4/2010,1.4795,2.7589,2.7507,5.3342,8,2,2050000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:59254,1,0,0,0,0,0,4.5,1
949,CA,34.050451,-118.437775,90024,c:59298,Los Angeles,Los Angeles CA 90024,Diversion,closed,0,5/1/2010,6/1/2012,10/18/2010,7/22/2011,0.4658,1.2247,0.0,1.2247,5,2,300000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:59298,0,1,0,1,0,0,2.0,1
950,MO,39.103151000000004,-94.581908,64106,c:5932,Kansas City,,Handmark,acquired,1,7/1/2000,,9/12/2005,9/7/2006,5.2027,6.189,7.5068,12.8932,6,2,10000000,2,MO,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:5932,0,0,1,1,0,0,4.5,1
951,CA,37.390918,-122.08084299999999,94041,c:5936,Mountain View,,Skyfire Labs,acquired,1,4/1/2006,,6/1/2007,10/12/2012,1.1671,6.537000000000001,4.8082,6.8795,20,5,40800000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:5936,0,0,1,1,1,1,3.4,1
952,CA,33.133524,-117.254593,92010,c:5952,Carlsbad,,Aptera,closed,0,1/1/2003,12/1/2011,7/25/2008,7/13/2011,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,CA,1,0,0,0,0,automotive,0,0,0,0,0,0,0,0,0,1,c:5952,1,0,0,0,1,0,1.5,1
953,CA,37.662431,-121.874679,94588,c:59520,Pleasanton,Pleasanton CA 94588,Agistics,acquired,1,1/1/2005,,11/10/2005,11/10/2005,0.8575,0.8575,1.0,1.0,4,1,2000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:59520,0,0,1,0,0,0,1.0,1
954,CA,37.424298,-122.13980900000001,94306,c:59709,Palo Alto,Palo Alto CA 94306,CafeBots,closed,0,1/1/2010,10/1/2010,10/21/2010,10/21/2010,0.8027,0.8027,0.0,1.411,5,1,5000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:59709,0,0,1,0,0,0,1.0,1
955,CA,37.782101000000004,-122.38951899999999,94105,c:5986,San Francisco,,Jambool,acquired,1,8/1/2006,,8/1/2008,8/17/2009,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,CA,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,c:5986,0,0,1,1,0,0,2.5,1
956,CA,37.536402,-122.325129,94403,c:5988,San Mateo,,B-hive Networks,acquired,1,1/1/2005,,8/25/2006,8/25/2006,1.6466,1.6466,,,4,2,7500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:5988,0,1,1,0,0,0,2.0,1
957,CA,37.4233896,-122.08995120000002,94043,c:60,Mountain View,,Jajah,acquired,1,1/1/2005,,3/1/2006,3/1/2009,1.1616,4.1644,3.0,8.9205,19,4,33000000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:60,0,0,1,1,1,1,1.3333,1
958,MA,42.360253,-71.058291,2210,c:60087,Boston,Boston MA 2210,Localocracy,acquired,1,1/1/2009,,5/1/2009,2/4/2011,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:60087,0,1,0,0,0,0,1.0,0
959,NY,40.757929,-73.985506,10010,c:6011,New York,,Pinch Media,acquired,1,4/1/2008,,5/1/2008,1/6/2010,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6011,1,1,0,0,0,0,3.5,1
960,CA,37.626166,-122.411025,94066,c:6012,San Bruno,San Bruno CA 94066,IronPort Systems,acquired,1,1/1/2000,,6/25/2002,10/25/2004,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:6012,0,0,0,1,0,1,4.0,1
961,CA,37.779281,-122.41923600000001,94110,c:60186,San Francisco,San Francisco CA 94110,Blue Buzz Network,closed,0,1/1/2006,6/1/2013,7/13/2010,7/13/2010,4.5315,4.5315,5.5288,5.5288,1,1,1310000,1,CA,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:60186,1,0,0,0,0,0,4.0,1
962,WA,39.78373,-100.445882,98104,c:60243,Seattle,Seattle WA 98104,Kiha Software,closed,0,1/1/2008,8/1/2011,10/28/2010,10/28/2010,2.8247,2.8247,0.0,2.8219,1,1,20000000,2,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:60243,0,0,1,0,0,0,1.0,0
963,WA,47.603832000000004,-122.33006200000001,98109,c:60352,Seattle,Seattle WA 98109,World Blender,closed,0,1/1/2010,2/1/2011,11/1/2010,11/1/2010,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,WA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:60352,0,1,0,0,0,0,1.0,1
964,CA,37.388869,-122.072353,94041,c:60436,Mountain View,Mountain View CA 94041,Cloudmeter,acquired,1,4/1/2007,,4/27/2012,4/27/2012,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:60436,0,0,1,0,0,0,1.0,0
965,CA,37.445586,-122.161929,94301-1705,c:60457,Palo Alto,Palo Alto CA 94301-1705,Particle Code,acquired,1,5/1/2010,,6/30/2010,6/30/2010,0.1644,0.1644,1.4822,1.4822,3,1,3000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:60457,1,0,0,0,0,0,1.0,0
966,CA,34.01695,-118.45193300000001,90405,c:6049,Santa Monica,,TeleFlip,closed,0,1/1/2004,1/1/2008,8/1/2006,1/1/2008,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:6049,0,0,1,1,0,0,1.0,1
967,PA,39.959721,-75.605964,19380,c:60516,West Chester,West Chester PA 19380,Lazarus Therapeutics,closed,0,1/1/2006,2/1/2012,8/2/2010,8/2/2010,4.5863,4.5863,,,1,1,100000,0,PA,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:60516,1,0,0,0,0,0,1.0,1
968,KY,38.046407,-84.497039,40507,c:60521,Lexington,Lexington KY 40507,AwesomeTouch,acquired,1,7/26/2010,,4/30/2010,6/1/2011,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,KY,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:60521,0,1,0,0,0,0,1.0,1
969,WA,47.603832000000004,-122.33006200000001,98109,c:60580,Seattle,Seattle WA 98109,Thinkfuse,acquired,1,8/1/2010,,11/1/2010,3/24/2011,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,WA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:60580,0,1,0,0,0,0,5.0,1
970,MA,42.375518,-71.27229200000001,2451,c:6117,Waltham,,Navic Networks,acquired,1,1/3/2000,,2/14/2000,2/26/2001,0.1151,1.1507,,,7,3,42000000,0,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:6117,0,0,1,1,1,0,2.6667,1
971,MA,42.358821999999996,-71.104329,2142,c:615,Cambridge,,LocaModa,acquired,1,1/1/2007,,9/18/2007,3/25/2011,0.7123,4.2301,2.6685,3.0575,8,3,7900000,2,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:615,0,0,1,0,0,0,2.0,0
972,CA,38.223032,-122.261642,94558,c:6150,Napa,,Inertia Beverage Group,closed,0,10/22/2004,1/16/2013,4/2/2007,1/1/2012,2.4438,7.1973,-2.0575,6.8767,6,3,25500100,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6150,1,0,0,1,0,0,2.5,1
973,CA,32.721834,-117.16179699999999,92101,c:61592,San Diego,San Diego CA 92101,Flud,closed,0,10/1/2010,8/8/2013,4/13/2011,9/1/2012,0.5315,1.9205,2.2548,2.9781,12,3,2100000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:61592,1,1,0,0,0,0,4.0,1
974,CA,37.41924,-122.20841399999999,94025,c:6171,Menlo Park,,Gamook,closed,0,1/1/2008,1/1/2010,3/16/2008,3/16/2008,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:6171,0,0,1,0,0,0,1.0,1
975,CO,40.011355,-105.274166,80302,c:61783,Boulder,Boulder CO 80302,Standing Cloud,acquired,1,1/1/2009,,1/1/2009,6/21/2012,0.0,3.4712,0.0,1.9123,4,5,10000003,2,CO,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:61783,1,0,1,1,0,0,1.5,1
976,CA,33.831671,-118.315766,90501,c:6219,Torrance,,DotSpots,closed,0,9/1/2007,4/15/2012,9/1/2007,9/1/2007,0.0,0.0,0.3342,3.2219,5,1,300000,4,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:6219,0,1,0,0,0,0,2.0,0
977,CA,37.779281,-122.41923600000001,94107,c:62262,San Francisco,San Francisco CA 94107,Lionside,acquired,1,1/1/2009,,11/19/2010,11/19/2010,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:62262,0,0,1,0,0,0,3.0,1
978,CA,37.4210225,-122.13774109999999,94301,c:62269,Palo Alto,,GoPollGo,acquired,1,1/1/2011,,7/27/2011,7/27/2011,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:62269,0,1,0,0,0,0,2.0,1
979,VA,39.001619,-77.403201,20166,c:62432,Sterling,Sterling VA 20166,ZipList,acquired,1,1/1/2010,,1/1/2010,11/24/2010,0.0,0.8959,2.0,2.6767,9,2,4500000,2,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:62432,0,0,1,1,0,0,2.0,1
980,NY,40.728425,-73.999882,10012,c:62802,New York,New York NY 10012,Jumo,acquired,1,2/1/2010,,11/1/2010,11/1/2010,0.7479,0.7479,1.0329,2.4986,5,1,3500000,2,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:62802,0,0,0,0,0,0,2.0,1
981,CA,37.627971,-122.426804,94066,c:63,San Bruno,,YouTube,acquired,1,2/1/2005,,11/1/2005,4/1/2006,0.7479,1.1616,2.4,8.8384,63,2,11500000,6,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:63,0,0,1,1,0,0,1.0,1
982,CA,37.796164000000005,-122.42090300000001,94109,c:6300,San Francisco,,StartForce,acquired,1,4/1/2006,,9/1/2007,11/8/2008,1.4192,2.6082,1.7534,2.2164,5,2,6000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:6300,0,0,1,1,0,0,2.0,1
983,CA,37.368829999999996,-122.03635,94085,c:63053,Sunnyvale,Sunnyvale CA 94085,PasswordBank,acquired,1,1/1/2008,,3/1/2008,7/1/2009,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:63053,0,1,1,0,0,0,1.0,0
984,MD,39.116333000000004,-77.18130699999999,20814,c:6313,Bethesda,,Intelliworks,acquired,1,12/1/2004,,2/14/2005,4/24/2009,0.2055,4.3973,3.4164,3.4164,6,4,22250000,1,MD,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:6313,0,0,1,1,1,1,2.5,1
985,CA,37.835676,-122.263548,94609,c:63217,Oakland,Oakland CA 94609,Slipstream,closed,0,6/1/2010,5/1/2013,8/31/2010,8/31/2010,0.2493,0.2493,0.0,0.7781,1,1,20000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:63217,0,1,0,0,0,0,1.0,0
986,WA,39.78373,-100.445882,98104,c:6340,Seattle,Seattle WA 98104,Cozi Group,closed,0,3/3/2005,1/31/2013,12/1/2005,12/27/2012,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:6340,1,0,1,1,0,0,1.3333,1
987,CA,37.558245,-122.302654,94402,c:6356,San Mateo,,Yield Software,acquired,1,1/1/2007,,6/4/2008,6/4/2008,1.4247,1.4247,1.0,1.0,7,1,6000000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:6356,0,0,0,1,0,0,2.0,1
988,NY,40.73901,-73.997259,10011,c:63621,NY,NY NY 10011,Lifestander,closed,0,9/1/2010,6/1/2013,10/2/2010,10/2/2010,0.0849,0.0849,0.0,0.0,1,1,31000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:63621,0,1,0,0,0,0,2.0,0
989,MA,42.3729,-71.24847199999999,2453,c:637,Waltham,,Quattro Wireless,acquired,1,10/1/2006,,5/1/2007,3/17/2009,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:637,0,0,1,1,1,0,1.6667,1
990,CA,37.779281,-122.41923600000001,94105,c:63731,San Francisco,San Francisco CA 94105,Weatherista,closed,0,8/16/2010,9/1/2012,8/15/2010,8/15/2010,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:63731,0,1,0,0,0,0,1.0,0
991,NY,40.7445343,-73.98740079999999,10016,c:643,New York,,BBE,acquired,1,4/1/2004,,1/1/2008,1/1/2008,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:643,0,0,1,0,0,0,1.0,0
992,CA,37.444332,-122.161018,94301,c:6454,Palo Alto,,Tapulous,acquired,1,2/1/2008,,1/1/2008,12/8/2008,-0.0849,0.8521,1.5836,2.8849,13,4,2800000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:6454,1,0,0,0,0,0,2.6667,1
993,CA,34.019657,-118.487549,90401,c:64694,Santa Monica,Santa Monica CA 90401,ServiceMesh,acquired,1,1/1/2008,,11/16/2011,11/16/2011,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:64694,1,0,0,0,0,0,1.0,1
994,CA,37.2399312,-121.96093049999999,95032,c:6482,Los Gatos,,Tribe,acquired,1,1/1/2003,,2/24/2006,2/24/2006,3.1507,3.1507,0.0,6.611000000000001,6,1,3050000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:6482,0,0,0,1,0,0,3.0,1
995,NY,40.725435,-73.997395,10012,c:649,New York,,Thumbplay,acquired,1,9/1/2004,,10/30/2006,4/21/2010,2.1616,5.6384,3.8329,7.6932,13,4,41500019,5,NY,0,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:649,0,0,0,0,1,0,4.0,1
996,NY,40.750519,-73.993494,10001,c:64959,New York,New York NY 10001,Visual Revenue,acquired,1,3/1/2010,,7/28/2011,1/26/2012,1.4082,1.9068,-0.1616,1.8384,5,2,2212000,2,NY,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:64959,0,1,1,0,0,0,3.0,1
997,IL,42.048203,-88.03156899999999,60143,c:6520,Itasca,,Accertify,acquired,1,3/1/2007,,6/3/2008,5/4/2010,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,IL,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,c:6520,1,0,1,0,0,0,1.0,1
998,CA,34.098242,-118.35696999999999,90046,c:65389,Los Angeles,Los Angeles CA 90046,Bevvy,closed,0,1/8/2011,1/1/2012,5/20/2011,5/20/2011,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:65389,0,1,0,0,0,0,1.0,0
999,CA,34.102827000000005,-118.32999,90028,c:65601,Hollywood,Hollywood CA 90028,Help Me Rent Magazine,closed,0,1/1/2010,5/1/2012,8/1/2010,8/1/2010,0.5808,0.5808,,,13,1,500000,0,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,c:65601,0,1,0,0,0,0,1.0,0
1000,CA,37.78192670000001,-122.3932389,94107,c:6562,San Francisco,,Socialcast,acquired,1,6/1/2005,,4/6/2009,3/31/2010,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:6562,0,1,1,1,0,0,1.5,1
1001,CA,32.901049,-117.192656,92121,c:65620,San Diego,San Diego CA 92121,Plixi,acquired,1,3/18/2009,,3/30/2010,3/30/2010,1.0329,1.0329,1.4575,2.2055,5,1,2600000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:65620,0,0,1,0,0,0,4.0,1
1002,CA,37.779281,-122.41923600000001,94105,c:65806,San Francisco,San Francisco CA 94105,Inhale Digital,closed,0,8/1/2010,10/1/2012,8/1/2010,4/1/2012,0.0,1.6685,0.0384,0.0384,2,2,1300000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:65806,1,1,0,0,0,0,1.0,1
1003,CA,37.779281,-122.41923600000001,94107,c:65916,San Francisco,San Francisco CA 94107,Servio,acquired,1,4/30/2009,,8/13/2010,3/6/2013,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:65916,0,0,1,1,0,0,1.5,1
1004,CA,37.4027811,-122.1441615,94304,c:6592,Palo Alto,,Hyperic,acquired,1,1/1/2004,,5/10/2006,6/5/2007,2.3562,3.4274,3.0027,5.3425,4,2,9900000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6592,0,0,1,1,0,0,2.0,1
1005,CA,42.35888,-71.05682,92101,c:6669,San Diego,,Bandsintown,acquired,1,1/1/2007,,4/1/2009,1/1/2010,2.2493,3.0027,4.6685,6.7041,3,3,375000,3,CA,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:6669,0,1,0,0,0,0,1.0,0
1006,CA,37.779281,-122.41923600000001,94107,c:66706,San Francisco,San Francisco CA 94107,GreenGoose!,closed,0,1/1/2010,6/1/2013,1/1/2011,2/23/2011,1.0,1.1452,0.0,2.0,1,2,1200000,3,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:66706,0,1,0,0,0,0,1.5,1
1007,CA,37.433414,-122.128772,94306,c:668,Palo Alto,,SnapTell,acquired,1,1/1/2006,,6/7/2007,6/7/2007,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:668,0,0,1,0,0,0,4.0,1
1008,NY,40.730646,-73.986614,10018,c:67444,New York,New York NY 10018,Knovel,acquired,1,1/1/2001,,11/11/2002,1/1/2010,1.8603,9.0055,9.6712,9.6712,3,2,3000000,1,NY,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:67444,1,0,0,0,0,0,2.5,1
1009,CA,37.787248999999996,-122.3990501,94105,c:67806,San Francisco,,Pipewise,closed,0,9/1/2010,10/1/2012,2/17/2011,2/17/2011,0.46299999999999997,0.46299999999999997,1.2795,1.8192,16,1,3500000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:67806,0,0,1,0,0,0,5.0,1
1010,CA,37.779281,-122.41923600000001,94607,c:68157,San Francisco,San Francisco CA 94607,Appstores.com,acquired,1,5/24/2010,,8/1/2010,8/1/2011,0.18899999999999997,1.189,1.3562,1.6575,6,2,1155000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:68157,0,1,0,0,0,0,9.5,1
1011,CO,39.977763,-105.13193000000001,80027,c:68169,Louisville,Louisville CO 80027,NexGen Storage,acquired,1,1/1/2010,,2/7/2011,11/15/2011,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,CO,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:68169,1,0,1,0,0,0,2.5,1
1012,CO,40.011355,-105.274166,80302,c:68350,Boulder,Boulder CO 80302,Precog,acquired,1,10/25/2010,,8/1/2011,5/24/2012,0.7671,1.5808,1.3452,1.6849,5,3,2768000,2,CO,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,c:68350,0,1,1,0,0,0,3.0,1
1013,VA,38.890838,-77.086146,22201,c:684,Arlington,,GeoIQ,acquired,1,7/7/2005,,7/1/2005,8/26/2010,-0.0164,5.1397,3.6192,5.1342,8,3,11500000,3,VA,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,c:684,0,0,1,1,1,0,3.0,1
1014,CA,34.019657,-118.487549,90401,c:68470,Santa Monica,Santa Monica CA 90401,BlockBeacon,acquired,1,1/1/2012,,6/21/2012,6/21/2012,0.4712,0.4712,0.0,0.9178,12,1,500000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:68470,0,1,0,0,0,0,1.0,0
